Label,z_mean,z_std,z_aad,z_min,z_max,z_maxmin_diff,z_median,z_mad,z_IQR,z_neg_count,z_pos_count,z_above_mean,z_peak_count,z_skewness,z_kurtosis,z_energy,avg_result_accl,sma,z_mean_fft,z_std_fft,z_aad_fft,z_min_fft,z_max_fft,z_maxmin_diff_fft,z_median_fft,z_mad_fft,z_IQR_fft,z_above_mean_fft,z_peak_count_fft,z_skewness_fft,z_kurtosis_fft,z_energy_fft,avg_result_accl_fft
1,11.08,1.0361467077590893,0.31040000000000006,7,17,10,11.0,0.0,0.0,0,50,3,3,2.536682826075703,23.145502075555093,61.92,33.17066722286286,21.85,6.83044432757881,2.8496562059181967,2.4362507881146147,1.5736814045293004,11.577583821615095,10.003902417085794,7.430701815459938,1.8704495424862069,4.167225323861831,31,17,-0.3483870074945276,-1.021320199581487,53.67999999999998,24.914515069776513
1,11.08,1.197330363767661,0.39360000000000006,7,17,10,11.0,0.0,0.0,0,50,2,2,2.2228022039412805,14.129145408163268,62.1,33.046464934841,21.810000000000002,7.946582462731382,3.1614370634044193,2.502991168090438,3.427416647306001,16.0,12.572583352694,7.381971344890383,1.9808689559840413,3.442967539676097,21,15,0.6613232514199939,-0.2534692561220586,71.68,27.65885758446745
1,10.94,0.8581375181169972,0.27280000000000043,7,15,8,11.0,0.0,0.0,0,50,47,2,-0.07474216370614685,16.4597783423682,60.21000000000001,32.61984645576627,21.260000000000005,5.416061237403546,2.870140979834153,2.463701043390719,0.7211942423252724,11.0,10.278805757674728,5.16931794765781,2.474617557782387,4.489860762508309,23,9,0.1462257102580731,-1.107409712916776,36.82000000000001,16.810550482017717
0,10.98,0.13999999999999999,0.03919999999999959,10,11,1,11.0,0.0,0.0,0,50,49,0,-6.857142857142868,45.02040816326542,60.29,32.84124074822601,21.310000000000002,1.0000000000000002,3.4286201551033574e-15,1.427429603089487e-15,0.9999999999999858,1.0000000000000073,2.1538326677728037e-14,1.0,0.0,0.0,10,10,-2.588571144987166,10.660614504582743,0.9800000000000004,3.8548136956905483
0,11.0,0.0,0.0,11,11,0,11.0,0.0,0.0,0,50,0,0,,,60.5,32.90562201766611,21.390000000000004,1.989729100161989e-15,4.142840972728115e-15,3.004897008407902e-15,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,12,12,2.0867837603258366,3.0145606376448075,2.0699710152999349e-29,2.5862269677236447
0,11.0,0.0,0.0,11,11,0,11.0,0.0,0.0,0,50,0,0,,,60.5,32.88590474812956,21.330000000000002,1.989729100161989e-15,4.142840972728115e-15,3.004897008407902e-15,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,12,12,2.0867837603258366,3.0145606376448075,2.0699710152999349e-29,3.405394650105761
0,11.0,0.0,0.0,11,11,0,11.0,0.0,0.0,0,50,0,0,,,60.5,32.84661515074523,21.25,1.989729100161989e-15,4.142840972728115e-15,3.004897008407902e-15,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,12,12,2.0867837603258366,3.0145606376448075,2.0699710152999349e-29,4.622503437550687
0,10.62,1.1813551540497886,0.8368000000000002,8,14,6,11.0,0.0,1.0,0,50,34,4,-0.03284043460427481,1.9225779485803196,57.09,33.03199938488587,21.240000000000002,6.613142039987824,5.241224474452391,3.728585484134874,1.0,22.82091171615485,21.82091171615485,5.046992763517655,2.358739463149883,4.723586475979711,16,10,1.7833452803064689,2.749381980570865,69.78,10.423413508817971
1,11.32,15.40965930836889,6.0032,-13,94,107,9.0,1.0,2.0,3,47,6,8,4.189696195119913,18.544612605385925,182.8,35.79137645132144,23.189999999999998,99.80148874696765,46.42032439953728,40.95285834182063,11.818885350572048,167.5992733796991,155.78038802912704,111.79488941289279,40.70056080275501,88.02047360261551,28,10,-0.29854386421946605,-1.2394739825539642,11872.88,113.75069402134443
1,10.52,15.619526241214873,6.471999999999998,-13,94,107,9.0,2.0,3.0,3,47,10,5,4.164082780190057,18.253370955301012,177.32,35.74235490837175,22.840000000000003,101.51878995144568,46.27487286014756,40.65417511602734,12.639281872648004,180.24281521905118,167.60353334640317,110.90032558355415,41.84006896383738,81.85837836974436,26,10,-0.07828766089402493,-1.1175301250105225,12198.48,115.12340711599225
1,8.22,3.4657755264875427,2.8775999999999997,2,16,14,8.0,2.0,4.75,0,50,23,5,0.14320841389310116,-0.5982345719217581,39.79,33.20185252270392,20.830000000000002,19.893864427660663,14.733325925524593,10.327933064714118,3.8968173206176924,73.9401922203252,70.04337489970752,16.320784721488398,5.817177740255289,12.58028868568679,16,10,2.0653894610763244,4.888851335431157,600.5799999999998,27.647065418804093
1,7.58,4.395861690271886,3.2535999999999996,-7,17,24,8.5,2.0,4.0,3,47,27,6,-0.7713113814846747,1.588696540575512,38.38999999999999,32.936250426161585,20.78,27.596032332947875,14.978549951933562,11.288556235782583,4.1712831574219305,75.72517176946458,71.55388861204266,24.324332934897924,8.26476164372546,16.553190446874407,21,15,1.1867304940760421,2.1616435655697455,966.1799999999998,45.332866418054095
1,8.7,3.8587562763149474,2.4160000000000004,-7,17,24,10.0,1.0,1.0,3,47,38,6,-2.0647135387369233,5.750505272378009,45.29,32.577416213450576,20.68,25.390711681415876,10.724068158223902,8.795088928631303,6.263964736394149,52.65279936900446,46.38883463261031,28.16185396811109,7.095514105274965,14.652267628981452,27,11,0.31457546515218754,-0.03692325329700541,744.5,40.283473372417006
1,10.06,0.6755738301621815,0.3384000000000003,7,11,4,10.0,0.0,0.0,0,50,9,9,-2.0185002197319553,7.943286675203042,50.83,32.680953517199214,21.060000000000002,4.381561901907295,2.0217887094028404,1.6185249460067201,0.23606797749978067,7.863384495876917,7.627316518377136,4.2679743269611725,1.2102225175729266,2.3738758243145996,23,17,0.042874330219502106,-0.5163853865868839,22.819999999999993,15.332009068343101
0,10.12,0.5528109984434102,0.3519999999999995,8,11,3,10.0,0.0,0.0,0,50,10,9,-0.6614456863039584,3.285655546722949,51.36,32.7638317205074,21.130000000000003,3.5535020178494507,1.721760768467489,1.3211740150524611,1.3528886871126378,7.365151500263966,6.012262813151328,2.994254188650546,0.6344279707422662,1.1865500296022202,16,17,1.136996837003248,0.1201278669967496,15.280000000000003,14.958064280704903
0,10.14,0.4004996878900157,0.2752000000000004,9,11,2,10.0,0.0,0.0,0,50,8,7,1.0879177596554634,1.7269419966293684,51.489999999999995,32.653405628950665,20.93,2.5040253896142657,1.3833041305348877,1.063690869366708,0.6180339887498918,6.119190978179112,5.501156989429219,2.0833298424728834,0.6809144990540577,1.3363774743408041,18,10,1.1210173361031996,0.5604207940201005,8.020000000000001,10.133889580166553
1,10.4,1.5620499351813308,0.6400000000000001,10,21,11,10.0,0.0,0.0,0,50,10,7,6.24652056852948,39.41789841440473,55.3,32.87813937487021,21.360000000000003,10.985396778854792,1.9521407555537842,1.514440352319729,7.545671442392682,14.691684469372207,7.146013026979525,10.896901897228364,1.28891294559077,1.9736336117876458,21,15,0.07243069341656634,-0.5755314579792405,121.99999999999999,30.126481203826295
1,10.5,1.5652475842498528,0.7,10,21,11,10.0,0.0,1.0,0,50,15,9,6.023693327142291,37.510204081632644,56.35,33.05123907036751,21.46,10.88717555856006,2.543503166322457,2.002462504118951,5.1688750322250705,14.99662271968154,9.827747687456469,11.189353248680243,1.2455242916881506,2.740477570327373,27,20,-0.6555358822996704,-0.28332443156496767,122.49999999999996,30.069859470769572
1,10.3,0.7810249675906653,0.5320000000000001,6,11,5,10.0,0.0,1.0,0,50,19,13,-3.0980727013271254,15.63396936307446,53.35,32.86915169003124,21.080000000000002,5.070475272721524,2.3265273452748017,1.9803392030355536,0.6911923915302053,9.050521383922137,8.359328992391932,5.214785909800915,2.0262814910079583,3.7990601507060786,27,11,-0.003255195571414718,-0.9351433439574848,30.5,19.619901947948268
1,10.26,0.7696752561957543,0.5032,6,11,5,10.0,0.0,1.0,0,50,17,13,-3.1135661722688104,16.06773075658771,52.93,32.723956172796335,21.060000000000002,4.985190721106186,2.317835902326818,1.7756270669391765,0.3285667322998989,10.563476356286413,10.234909623986514,4.718784286990974,1.5185535269749417,3.427108158427986,21,15,0.29785030404678403,0.003669837759277428,29.62000000000001,21.580907551131688
0,10.3,0.5,0.43200000000000033,10,12,2,10.0,0.0,1.0,0,50,14,9,1.3439999999999954,0.7647999999999922,53.17,32.75099833384479,20.990000000000002,3.1181471534907965,1.74133867182509,1.3647926814487703,0.28718335379070203,7.223497580866272,6.936314227075569,3.0776835371752544,1.1556339913861944,2.1073509030990607,23,21,0.6118206266015777,-0.0019520037357567688,12.499999999999995,16.868214210699726
0,10.44,0.5713142742834281,0.528,10,12,2,10.0,0.0,1.0,0,50,20,13,0.8792935233528851,-0.23298731257208471,54.660000000000004,32.88014787472809,21.020000000000003,3.4877786624679996,2.1185988827814297,1.6609113928433683,0.23606797749978944,10.0,9.76393202250021,3.2446670160434667,1.183961575969148,2.352018883402005,19,15,0.919940381853751,0.4041529530517436,16.319999999999997,8.484580166606635
1,10.38,0.6289674077406555,0.5360000000000003,8,12,4,10.0,0.0,1.0,0,50,20,16,-0.5058124331537749,2.41664783804867,54.07,32.94600746949773,21.200000000000003,3.660160877053954,2.6051671392583198,2.2878645737531262,0.32332472861934325,9.251973540390791,8.928648811771447,2.6260182836346764,1.6260182836346915,4.382683504590053,24,12,0.5203066914850188,-0.9602039000224889,19.779999999999998,12.817968384410664
1,10.24,0.6799999999999999,0.4752000000000001,8,13,5,10.0,0.0,0.75,0,50,13,8,0.805414207205373,5.389351181140075,52.660000000000004,32.9329704576053,21.110000000000003,4.375139040743571,2.1095011516601065,1.7068556048893624,6.473657049138937e-16,9.057710667920531,9.057710667920531,4.403758400709027,1.756162323785588,2.651991954413545,26,12,0.20811361937120232,-0.5354738536016694,23.12000000000001,13.316606096365204
0,10.32,0.78587530817554,0.5264000000000002,9,14,5,10.0,0.0,0.0,0,50,12,7,2.8316005744720565,9.612835243899163,53.559999999999995,32.913105197993644,20.950000000000003,5.105029008111355,2.334284238899422,1.8682751870669347,1.0694358442113414,12.0,10.930564155788659,5.527027217636138,1.5298722400653144,2.8408148641137108,29,19,0.2055236216633106,0.10582728901027494,30.880000000000006,10.495935418381118
0,10.34,0.7901898506055365,0.5695999999999999,9,14,5,10.0,0.0,1.0,0,50,14,10,2.23717107594898,7.445322628236882,53.769999999999996,32.83450282546003,21.020000000000003,5.2786328182934605,1.9982938789822928,1.5486215252976618,0.9425301461705672,8.69318134774855,7.750651201577982,5.559660965944824,0.9280327647848772,1.8487429301949412,27,15,-0.5807593523590945,-0.09746984250186319,31.220000000000002,11.675558384511493
1,10.26,1.016070863670443,0.7031999999999999,6,12,6,10.0,0.0,1.0,0,50,17,10,-1.2229345300203471,4.7411010722561855,53.15,32.70684650045795,21.169999999999998,6.537557120229352,3.151795724264758,2.553220220585042,2.2399901035660355,13.677015503710653,11.437025400144616,6.740116454442029,2.593663515474674,4.916633048622542,25,15,0.39834741534010176,-0.6262983699328388,51.62000000000002,21.526698379255333
1,10.36,1.1271202242884297,0.7551999999999999,6,14,8,10.0,0.0,1.0,0,50,17,10,-0.23653155224853628,4.982478792454748,54.3,33.069864501021264,21.41,7.355101118789321,3.27395999715884,2.6588285481514573,0.824597188945617,13.731628509892811,12.907031320947194,6.5495552855712305,2.228183727540083,3.0077446200452806,18,14,0.1886720451933386,-0.5133219743278801,63.51999999999999,24.564054528768445
1,10.34,0.7644605941446557,0.5167999999999999,10,14,4,10.0,0.0,0.0,0,50,12,7,3.099285080638242,10.58100341950255,53.75,32.88811297195567,21.12,4.733016944777157,2.723027199839279,2.419880613305207,0.5073009104584887,9.597047752368743,9.089746841910255,4.839158775129787,2.4795265904709307,4.842828797447564,26,16,-0.034101117804380104,-1.3505307532305506,29.21999999999999,18.21600541352969
1,10.28,0.530659966456864,0.44319999999999965,9,12,3,10.0,0.0,1.0,0,50,14,7,0.9469340665645427,0.819795971074385,52.98,32.46029851465849,20.900000000000002,3.507998334891683,1.4357209412600649,1.1986338830685406,0.6180339887498943,5.908555659384586,5.290521670634692,3.6657460497490746,1.0916505698146608,2.4697230950259303,30,20,-0.20643123914491368,-0.9547276356712926,14.079999999999993,14.688472925811267
1,10.3,0.9643650760992956,0.6560000000000002,6,12,6,10.0,0.5,1.0,0,50,22,11,-2.368263870545618,8.028442594519602,53.51,32.56645959941411,21.040000000000003,6.180802938105102,3.040831240326908,2.69705277665246,0.6473791757309595,10.13056126127395,9.48318208554299,6.26336057206418,2.8442108448261454,4.854317375130125,26,14,-0.2678069773944905,-1.2618359166095403,46.5,18.82743677919975
1,10.52,1.7577258034175864,0.8416,6,21,15,10.0,0.5,1.0,0,50,23,13,3.7342753906936337,23.476279117916114,56.879999999999995,32.88977818285508,21.290000000000003,11.152760840643772,5.766158053039067,5.209471839360339,1.7544346124598156,20.181074510751632,18.426639898291818,12.531397182927922,5.212681001764809,10.517918298475756,27,21,-0.08905951263326135,-1.3997152115850187,154.47999999999996,25.160047640292735
0,10.56,1.589465318904442,0.7568,9,21,12,10.0,0.0,1.0,0,50,18,11,5.642964912008743,34.26786820848848,57.02,33.02594515204166,21.290000000000003,11.008102552631128,2.778423541224323,2.223408913760571,3.9912750314364334,16.209112018570284,12.21783698713385,11.279180663672287,1.9876081189724246,3.8804347275809334,28,14,-0.5018215925582262,0.019997462755862117,126.32000000000001,21.436737166187502
0,10.3,0.5385164807134504,0.4600000000000003,9,12,3,10.0,0.0,1.0,0,50,15,10,0.8452339530817498,0.5303210463733632,53.190000000000005,32.75627428093037,20.880000000000003,3.507766417662102,1.5784464281276465,1.2280249839434572,0.6072425299951335,8.007164847391152,7.399922317396019,3.478275388983456,0.9344489344928739,1.9560130412608845,24,16,0.5238115882274391,0.8701746894385898,14.500000000000002,7.64815783422702
1,10.28,0.4915282290977803,0.4319999999999997,9,11,2,10.0,0.0,1.0,0,50,15,11,0.4640211013258108,-0.6274286215516844,52.96,32.74160871954107,20.950000000000003,3.1587177079288304,1.5326555561709645,1.2348354127341488,0.5850321365585626,7.5462062544466235,6.961174117888061,3.1411589535174014,1.062920100613828,2.1679610426572173,23,17,0.6336721947191928,0.7095458671729147,12.079999999999998,16.142599633770295
1,10.48,1.0628264204469138,0.6352000000000001,9,17,8,10.0,0.0,1.0,0,50,19,11,4.5501635086383585,25.445862658395455,55.480000000000004,33.25939266225284,21.41,7.106416226879076,2.670487122525447,1.9790343629506775,1.9740125992197106,12.891185984728542,10.917173385508832,6.956076689083773,1.459510084546947,2.8611283861619112,22,18,0.19143355605059134,0.20786855499176982,56.480000000000004,24.70624723270976
0,10.26,1.4671059948074643,0.6543999999999999,3,17,14,10.0,0.0,1.0,0,50,14,7,-0.4548889988966898,17.91948364576526,53.71,32.956466724595586,21.07,9.642709669449852,4.102983885090283,3.363080036106749,0.24797930912337124,15.064956545733422,14.81697723661005,10.78608519027281,2.5694834296145466,6.90068711753297,29,10,-0.7313065816421647,-0.5644004805966198,107.61999999999996,23.475981302739218
0,10.42,1.4434680460612905,0.8175999999999999,3,15,12,10.0,0.0,1.0,0,50,18,8,-1.7952540265216035,13.468147355310911,55.33,33.1185878488942,21.55,8.994172329158594,5.040931120574596,4.189808750495412,0.7051126109441759,19.29947668991866,18.594364078974483,8.999999999999998,3.9060352451367244,6.206614330506946,25,14,0.2088504368763421,-0.8667371757428808,104.17999999999999,30.93735195787252
0,10.86,1.02,0.7224,10,15,5,11.0,1.0,1.0,0,50,29,12,1.7524481534251557,3.9276429480809263,59.49,33.858538019299964,22.240000000000002,6.465083724257223,3.3592149516524814,2.5870945867361677,2.377149002188514,16.892244519742064,14.51509551755355,5.122115576351218,0.8182953862612621,3.0696078741762314,14,16,1.4442729658677642,1.6967959619458766,52.019999999999996,30.995825064992037
0,10.48,1.0998181667894016,0.7776000000000002,7,15,8,10.0,1.0,1.0,0,50,22,15,0.9528270577632405,5.639686738893085,55.52,33.164693610610335,21.58,7.25252367143673,3.0191366496956724,2.4006728733296194,1.6104294215971107,13.829281633367431,12.21885221177032,7.339985572363332,1.6721115741234627,3.0928526815172557,25,16,0.2431547446284968,-0.37504503656526067,60.48000000000001,22.30397811984372
0,10.24,1.257934815481311,0.7456,6,15,9,10.0,0.0,1.0,0,50,14,11,0.38524310793595695,5.575766188436807,53.22,32.53896491752425,21.190000000000005,7.644154437977622,4.722456649446136,3.965983273797644,1.0614377015941514,17.459541181995405,16.398103480401254,6.738758153780348,3.206888498351619,7.900609370084144,19,19,0.4836707070227056,-0.8904821557718514,79.11999999999998,21.517166065582312
1,10.46,1.4451297519600101,0.8224000000000004,6,18,12,10.0,0.0,1.0,0,50,14,10,2.505185393798241,14.079815572496269,55.75,33.136941225832764,21.560000000000002,9.527262396379918,3.9726932474945,3.4052888869667437,2.118072373422734,16.11763397163203,13.999561598209297,9.243962879563469,3.35894433769211,6.367255547181682,23,21,0.06635457694975265,-1.0446639572075134,104.41999999999999,29.51363683545234
1,9.18,3.756008519692148,2.5192,-2,18,20,10.0,0.0,0.75,1,47,39,11,-1.2229865429806863,1.9078172117079841,49.19,33.02987627433358,21.75,23.560842014937887,12.832078309892719,10.864320886472965,5.949208196186648,49.66967280151094,43.720464605324295,19.000000000000004,8.048290664720476,18.09819520307881,24,17,0.5990698928162331,-0.7422575454483282,705.38,51.187924163444954
1,9.1,5.622277118748238,3.6719999999999993,-6,30,36,10.0,1.0,3.75,2,46,32,15,0.4049962143405888,3.225802726022354,57.21,32.92724169281476,22.380000000000003,35.92517652233285,17.948169652642605,13.661351572130675,9.845587854535344,77.19462801877732,67.34904016424198,35.0,9.646509043580075,21.350288367372713,22,15,0.6594769679328156,-0.07406663218195675,1580.4999999999998,79.15693336647996
1,10.4,4.3772137256478585,1.9680000000000002,-6,30,36,10.0,0.0,1.0,1,49,17,12,0.8788156880068018,10.118008551217951,63.660000000000004,33.16449518855461,21.970000000000002,27.205012245156837,15.409034010898594,11.805047932265445,2.37176494407438,64.74623779778592,62.374472853711545,24.525513647476817,9.141130597266422,15.802547840156908,21,13,0.8431118426794606,0.10625928993675382,958.0000000000002,63.960983375955486
0,10.32,0.466476151587624,0.4352000000000001,10,11,1,10.0,0.0,1.0,0,50,16,8,0.771743633141288,-1.4044117647058842,53.36,32.67564245604223,20.660000000000004,3.0266891251840455,1.3932672951803462,1.0748543495982126,1.1102230246251565e-16,6.826451272335175,6.826451272335175,3.0046584448133746,0.8761841915147763,1.5971931967539388,24,14,0.5217677929070714,0.7180689878816549,10.87999999999999,3.0266891251840455
0,10.42,0.4935585071701226,0.48719999999999997,10,11,1,10.0,0.0,1.0,0,50,21,9,0.32417635938924366,-1.8949096880131355,54.41,32.70771980174147,20.71,3.077626727628743,1.7195305039331596,1.4306477660943806,0.38196601125008556,6.683522462562992,6.301556451312907,3.2242951224116565,1.4389834377854909,2.930315438841017,26,14,0.20211537705714874,-0.853964031202906,12.180000000000003,3.077626727628743
0,10.52,0.4995998398718718,0.49920000000000003,10,11,1,11.0,0.0,1.0,0,50,26,13,-0.08006407690254098,-1.9935897435897436,55.46,32.739797147440704,20.76,3.2623550013036215,1.446282725825166,1.2306512143527952,0.86590062182202,5.999999999999999,5.134099378177979,3.138824099290486,1.2679767527770092,2.0931958486426003,21,17,0.21248774771015325,-1.0525988340455015,12.480000000000002,3.2623550013036215
0,10.52,0.49959983987187184,0.49920000000000003,10,11,1,11.0,0.0,1.0,0,50,26,14,-0.08006407690254096,-1.9935897435897436,55.46,32.73979714744071,20.76,3.076353710214084,1.8085192084141815,1.5009325321988136,0.31132926468141775,6.258054482816917,5.946725218135499,3.089065665684789,1.347905543220274,2.6057243536005563,27,18,0.10636590895495364,-0.9866878485631201,12.479999999999997,3.076353710214084
0,10.46,0.49839743177508444,0.4968000000000001,10,11,1,10.0,0.0,1.0,0,50,23,11,0.1605144707810205,-1.9742351046698878,54.83,32.72055074002116,20.730000000000004,3.3076411160942274,1.3164268437243438,1.006052268802726,0.7062302232812357,5.928497302485529,5.222267079204293,3.1836382338195492,0.7855020868360856,1.362472961276683,22,16,0.1830352442253493,-0.2877010313120949,12.419999999999998,3.3076411160942274
0,10.42,0.4935585071701226,0.48719999999999997,10,11,1,10.0,0.0,1.0,0,50,21,13,0.3241763593892437,-1.8949096880131355,54.410000000000004,32.70771980174147,20.71,3.2229464489315203,1.4287013739375802,1.2527520534942123,0.9999999999999998,5.999496081662325,4.999496081662325,2.812442009402243,1.286838494431331,2.40278526536427,22,12,0.3527250922102146,-1.0472710944980852,12.179999999999998,3.2229464489315203
0,10.38,0.4853864439804639,0.4712000000000002,10,11,1,10.0,0.0,1.0,0,50,19,12,0.49445138605819267,-1.7555178268251306,53.989999999999995,32.69488886346178,20.69,3.0845200256222016,1.5830806596004243,1.2429387459121164,0.27120745087620857,7.4916361228704975,7.220428671994289,2.926628822586862,1.0710157664721742,2.1910791927837074,20,16,0.6957844013436936,0.6210374782359174,11.779999999999996,3.0845200256222016
1,10.52,0.9431860898041277,0.7024000000000001,8,14,6,10.0,0.0,1.0,0,50,22,9,1.2294925681215343,3.8459901143833175,55.78,33.36853064633051,21.430000000000003,5.724127358952913,3.5527624576556733,2.7780968285658556,1.6918134013553274,15.243523619578413,13.551710218223086,4.327700154494933,1.4578451098106573,3.3893394359285764,16,19,1.1528057864461276,0.41112329986166873,44.480000000000004,32.698975099273056
1,10.54,0.9425497334358544,0.7031999999999999,8,14,6,10.0,0.5,1.0,0,50,23,12,1.1743176298911897,3.761616074793415,55.99,33.37494611547036,21.44,6.017982271108331,3.0183472293410336,2.472649093506152,1.9353532386444665,14.11771911365427,12.182365875009802,5.890759211007891,2.209842167491068,4.240108507903145,23,19,0.6824770757290096,0.04907854436695036,44.41999999999999,32.70393191982723
0,10.46,0.49839743177508444,0.4968000000000001,10,11,1,10.0,0.0,1.0,0,50,23,12,0.16051447078102044,-1.9742351046698878,54.83,32.72129679482356,20.75,3.2654846345231663,1.4177727213655256,1.1491776093609452,0.34427791954747333,5.583935877810467,5.239657958262994,3.389905595935007,1.2078614026597112,1.969569094700038,29,15,-0.335865438174214,-0.7358503216504846,12.420000000000002,4.16262542033325
0,10.56,0.9199999999999999,0.6048,10,16,6,10.0,0.0,1.0,0,50,23,12,4.0612311991452295,21.54689269978309,56.18,32.76509232162096,20.880000000000003,6.310766613499441,1.8324568806191788,1.4929182649398978,2.6304299834710223,9.865444596814696,7.235014613343673,6.418992563797321,1.117072551376225,2.0490166424371825,26,11,-0.0663101129854355,-0.6230294039989603,42.32000000000001,8.237729489247144
1,10.46,0.9210863151735564,0.5888000000000002,10,16,6,10.0,0.0,1.0,0,50,18,12,4.3404870521180134,23.253834658066705,55.13,32.73226892111933,20.810000000000002,6.293010140352236,1.9193065568423948,1.6023342967122138,1.7539913840168235,9.378151569839993,7.624160185823169,6.774662677885547,1.337965332734516,2.93587448558955,27,13,-0.5517604805997429,-0.4681456769525809,42.41999999999999,7.935777324901501
1,10.24,0.8845337754998392,0.5168,5,11,6,10.0,0.0,1.0,0,50,17,10,-3.9550834630351517,21.82064310537343,52.82,32.46934068956266,20.580000000000002,5.74999398624599,2.6183843310472454,2.2184486588099412,1.2158166291298727,10.345630253183884,9.129813624054012,5.492882901292496,2.195550245074336,4.717282408529353,21,20,0.03307538833927697,-1.094114454462477,39.12,10.909883994857134
1,10.52,1.345213737664019,0.8031999999999999,5,16,11,10.0,0.0,1.0,0,50,21,7,0.42575546134793013,9.323520651426993,56.24,33.4005726964244,21.590000000000003,8.692876264286507,4.093950764976192,3.3380346546963935,1.5053893138649532,16.24215847559307,14.736769161728116,7.813223530577571,2.396300581216839,5.450518792134546,23,11,0.2850994922830383,-0.6799487974904808,90.48,43.961112892173716
1,10.58,1.1151681487560519,0.7424,10,16,6,10.0,0.0,1.0,0,50,18,9,3.043664307432805,10.477804765028656,56.59,33.5115919317804,21.64,6.848506024595362,4.067793606233941,3.2281649544789466,1.1059579379578404,17.622269750744202,16.516311812786363,6.5689032849668205,2.3058111476391083,4.474982459340167,20,15,0.7722994465639303,0.11802979199520625,62.17999999999999,43.00152326967946
1,10.36,0.52,0.47519999999999984,10,12,2,10.0,0.0,1.0,0,50,17,9,1.0050068274920383,-0.1353594061832517,53.8,32.5996063323382,20.660000000000004,3.2393721183480024,1.8172469964802558,1.564406279504569,8.005932084973443e-16,7.46005870234937,7.460058702349369,2.565855627914726,1.5445949398693704,2.8757980543106156,22,18,0.33542645662256493,-0.6381283392708577,13.519999999999996,7.408262303947191
0,10.16,1.6044936896105262,0.7056,0,11,11,10.0,0.0,1.0,0,49,21,7,-5.1711043828052,29.487822731133654,52.9,32.584929984861525,20.55,11.010826540299378,3.179408384424522,2.487036736631644,6.2370510200463976,19.31944856812017,13.082397548073772,10.561960437521044,2.3496819025239795,3.9621010466075113,24,18,0.5341511353697656,0.09650367930680748,128.71999999999997,14.260562864642267
1,10.28,1.8659046063504963,0.8447999999999999,0,17,17,10.0,0.0,1.0,0,49,21,9,-2.497792956022893,18.99141495120566,54.580000000000005,32.92363532569551,20.97,12.185918008987231,5.397782446474212,4.51710136185393,1.0787862497125724,20.20051818660135,19.12173193688878,11.581855669722495,4.343982928358658,7.930487094455282,24,11,-0.19581426222698617,-0.8915305853292783,174.07999999999993,29.269470237286953
1,10.48,1.0438390680559915,0.6144000000000002,10,17,7,10.0,0.0,1.0,0,50,18,13,4.853652131929888,27.492467025040874,55.46,33.02717873515591,21.1,7.148359477403412,2.11962107852104,1.6269253516657367,3.9843930783121646,13.37060404880315,9.386210970490986,6.770943174408342,1.0254729496362662,1.9647918628093706,20,12,0.9798805102542486,1.053969006613113,54.480000000000004,25.902261773823117
0,10.24,0.4270831300812525,0.3648000000000002,10,11,1,10.0,0.0,0.0,0,50,12,10,1.2175615550562005,-0.5175438596491255,52.52,32.649980579482836,20.62,2.7340117156979926,1.3532562164666784,1.1001253204298098,8.005932084973443e-16,5.209899231308207,5.209899231308206,2.457507589023331,1.1882839666611984,1.7187684270163959,20,18,0.09278837242960095,-0.6964679503813729,9.120000000000001,2.7340117156979926
0,10.32,0.466476151587624,0.4352000000000001,10,11,1,10.0,0.0,1.0,0,50,16,12,0.7717436331412881,-1.4044117647058842,53.36,32.67564245604223,20.66,3.0080190241063733,1.4331302686569232,1.2601371817996851,0.4298386833054855,5.397544086662496,4.9677054033570105,3.0482447519024176,1.2179437172498564,2.3122254841529064,25,15,-0.04965718423693604,-1.1859865796610949,10.879999999999994,3.0080190241063733
0,10.42,0.4935585071701226,0.48719999999999997,10,11,1,10.0,0.0,1.0,0,50,21,14,0.32417635938924366,-1.8949096880131355,54.41,32.70771980174147,20.71,3.189336684613277,1.5022326520054807,1.154148772453123,0.6235848919970025,7.048834473121508,6.425249581124505,2.8442585073691498,0.8712305547492702,1.6387585353338658,22,17,0.8965509114125242,0.8086931225667451,12.180000000000001,3.189336684613277
0,10.32,0.466476151587624,0.4352000000000001,10,11,1,10.0,0.0,1.0,0,50,16,13,0.771743633141288,-1.4044117647058842,53.36,32.67564245604223,20.66,2.985045983273057,1.4803855221096678,1.1396708765730674,0.913465127030188,7.843669697203868,6.9302045701736805,3.275529576194522,0.8631147957874425,2.05991442907788,25,17,1.1443095822867069,2.3553135777149343,10.879999999999995,2.985045983273057
0,10.38,0.4853864439804639,0.4712000000000002,10,11,1,10.0,0.0,1.0,0,50,19,12,0.49445138605819267,-1.7555178268251306,53.99,32.69488886346178,20.69,3.035446919811447,1.6752522676517982,1.4813871120435436,0.5729541272623853,6.4406647376216855,5.8677106103593,2.642944089168287,1.3114467797955498,3.030454247387572,21,15,0.337947126916824,-1.130975521209333,11.779999999999989,3.035446919811447
